"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"M5Model_Dresslar.nlogo"
"randotime"
"04/20/2025 08:42:55:619 -1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","50"
"run_number","Randos?","weirdness","farm_cost","fission_energy","swidden_radius","the_min_fertility","move_rate","step","count_households","mean_fission_rate","mean_farm_dist","mean_min_fertility","mean_move_threshold","mean_vegetation"
"17","true","80","5","150","12","80","50","18000","94","1.4669492921563396","17.606382978723403","0.51619703930341","43.903273166622476","45.652092932065486"
"18","true","80","5","150","12","80","50","10500","51","1.518239267185529","16.88235294117647","0.6075579267365601","45.3828577753883","47.46122929124596"
"16","true","80","5","150","12","80","50","18500","103","1.4898249426827421","16.961165048543688","0.5570400295381696","43.185178264856084","44.43897657092442"
"15","true","80","5","150","12","80","50","27500","82","1.5051650027967896","17.73170731707317","0.4720768014260913","43.56998239210908","45.06136653269287"
"14","true","80","5","150","12","80","50","30000","105","1.4748475571610906","17.00952380952381","0.47408203804073545","41.79667646230563","44.45309283403588"
"13","true","80","5","150","12","80","50","30500","94","1.58093738294951","17.382978723404257","0.6018021865713832","46.73328363889984","45.07499264777963"
"17","true","80","5","150","12","80","50","18500","89","1.4105127933085821","18.40449438202247","0.5170341686578139","42.59647618435936","45.58670718557004"
"18","true","80","5","150","12","80","50","11000","52","1.4648276336593673","16.73076923076923","0.591657877513702","44.14382526621643","47.4249583374179"
"15","true","80","5","150","12","80","50","28000","92","1.4365369842678415","17.73913043478261","0.45766074445477295","41.712335353727745","45.037251249877464"
"16","true","80","5","150","12","80","50","19000","115","1.5343556424431184","17.156521739130437","0.596527910847291","44.452583967335165","44.26781688069797"
"13","true","80","5","150","12","80","50","31000","89","1.586703575442875","17.49438202247191","0.5621778940530219","45.04909367918931","44.9804921086168"
"14","true","80","5","150","12","80","50","30500","102","1.4881395287037789","17.225490196078432","0.4958404009984727","42.87344787414203","44.38417802176257"
"17","true","80","5","150","12","80","50","19000","99","1.4087265730148237","17.656565656565657","0.49021866900703387","41.74225515891422","45.619253014410354"
"18","true","80","5","150","12","80","50","11500","61","1.4687156846770886","18.770491803278688","0.530449434012867","43.83894103163283","47.31722380158808"
"15","true","80","5","150","12","80","50","28500","86","1.472574558940015","17.91860465116279","0.42564103889392835","46.317238744293974","45.06195471032252"
"16","true","80","5","150","12","80","50","19500","115","1.5065693207564703","16.008695652173913","0.5423312175270665","43.596514417559746","44.111361631212624"
"14","true","80","5","150","12","80","50","31000","103","1.557663500180406","15.922330097087379","0.5117732323011942","44.98223528273549","44.36878737378689"
"13","true","80","5","150","12","80","50","31500","96","1.4863692646846722","17.864583333333332","0.5193917742309259","43.24113408686163","44.92706597392412"
"17","true","80","5","150","12","80","50","19500","97","1.463421788894889","17.701030927835053","0.5072466581765929","44.34273857401649","45.55122046858151"
"18","true","80","5","150","12","80","50","12000","64","1.4585489132835507","19.3125","0.5772368663318882","43.78812913813772","47.18439368689344"
"15","true","80","5","150","12","80","50","29000","91","1.5244536300337088","16.395604395604394","0.4486663243168059","44.1942328561693","45.0199980394079"
"16","true","80","5","150","12","80","50","20000","111","1.4688480449235966","16.2972972972973","0.5568141847090321","44.440095381930135","44.03313400646996"
"14","true","80","5","150","12","80","50","31500","105","1.5530176754157965","16.666666666666668","0.48271878734630036","43.47681458262571","44.33722184099598"
"13","true","80","5","150","12","80","50","32000","101","1.4134521219921843","16.633663366336634","0.5277846178863469","42.26885424998521","44.83874129987256"
"17","true","80","5","150","12","80","50","20000","85","1.4666580199534305","17.03529411764706","0.5153970342072274","44.72346060634712","45.539260856778746"
"18","true","80","5","150","12","80","50","12500","58","1.495380412136293","19.70689655172414","0.6181291069654694","44.51004006261777","47.19625526909127"
"15","true","80","5","150","12","80","50","29500","90","1.480732378801816","17.477777777777778","0.48983422137961813","44.22785354416842","44.99009900990099"
"16","true","80","5","150","12","80","50","20500","119","1.5229841946896872","17.22689075630252","0.5842117900500832","44.43986128614189","43.95049504950495"
"14","true","80","5","150","12","80","50","32000","102","1.6052297967106455","16.754901960784313","0.47947326911567434","44.88802561046583","44.34820115674934"
"13","true","80","5","150","12","80","50","32500","91","1.5490127577982364","18.835164835164836","0.5526483739249041","43.954181651829224","44.75678855014214"
"17","true","80","5","150","12","80","50","20500","93","1.5074027600859232","16.150537634408604","0.5430104593955639","44.60614410943976","45.5071071463582"
"18","true","80","5","150","12","80","50","13000","53","1.6019634566068728","17.830188679245282","0.5347263722427742","42.52342741984358","47.17439466718949"
"15","true","80","5","150","12","80","50","30000","94","1.4995446027778039","17.96808510638298","0.5138764509912356","44.31775707914472","44.83981962552691"
"14","true","80","5","150","12","80","50","32500","104","1.4947172987613584","16.875","0.4666782681750562","43.288474424089536","44.26899323595726"
"13","true","80","5","150","12","80","50","33000","89","1.4952547237667668","17.584269662921347","0.560746057092953","44.39874341117058","44.656700323497695"
"16","true","80","5","150","12","80","50","21000","116","1.4426553502575061","17.405172413793103","0.5291382484308782","42.09267808394969","43.950200960690125"
"17","true","80","5","150","12","80","50","21000","92","1.444853263900202","16.76086956521739","0.594005282569514","42.26272670636292","45.4591706695422"
"18","true","80","5","150","12","80","50","13500","64","1.549022336822964","16.546875","0.5513382410591577","46.714955582376184","47.1927262033134"
"15","true","80","5","150","12","80","50","30500","95","1.5886110394591284","17.673684210526314","0.5018262683366004","44.70002039045101","44.72590922458583"
"13","true","80","5","150","12","80","50","33500","91","1.5083648090965645","17.483516483516482","0.512656777143741","43.69269451528384","44.61699833349672"
"14","true","80","5","150","12","80","50","33000","102","1.4277857229841235","17.284313725490197","0.5097579058706149","43.12036197930414","44.24742672287031"
"17","true","80","5","150","12","80","50","21500","89","1.3941646654433724","16.44943820224719","0.5462755633485638","42.357995230681965","45.43799627487501"
"16","true","80","5","150","12","80","50","21500","111","1.475581265029957","17.333333333333332","0.5418125605332152","43.92916236920391","43.948240368591314"
"18","true","80","5","150","12","80","50","14000","71","1.5936294887543658","17.3943661971831","0.5345198657381485","44.6857021669492","46.928928536418"
"15","true","80","5","150","12","80","50","31000","90","1.5643461619948602","17.544444444444444","0.5062524018137796","45.571525562112484","44.608273698656994"
"13","true","80","5","150","12","80","50","34000","96","1.5131865190450269","17.5625","0.5402456503622488","43.625292157350316","44.52004705421037"
"17","true","80","5","150","12","80","50","22000","97","1.4324973302127066","17.11340206185567","0.5426637589790934","43.12406183711489","45.38564846583668"
"14","true","80","5","150","12","80","50","33500","97","1.4337690003749477","17.917525773195877","0.47670748699533416","42.324896350311","44.250367611018525"
"18","true","80","5","150","12","80","50","14500","66","1.541079106499652","17.257575757575758","0.5158112391190579","43.975821823329774","46.882756592490935"
"16","true","80","5","150","12","80","50","22000","112","1.5137101872560634","17.366071428571427","0.4933864251603618","44.071893863421295","43.914028036467016"
"15","true","80","5","150","12","80","50","31500","94","1.5250090680469304","17.51063829787234","0.48960895025021045","44.275860080817615","44.49348103127144"
"13","true","80","5","150","12","80","50","34500","96","1.548347874505451","17.697916666666668","0.5346031603868302","43.93613422628162","44.492402705617096"
"17","true","80","5","150","12","80","50","22500","91","1.5462600962194797","16.571428571428573","0.5320270663854151","43.18299280959684","45.39800019605921"
"18","true","80","5","150","12","80","50","15000","62","1.6372326774461425","17.93548387096774","0.5078377760430917","44.99206789204241","46.861974316243504"
"14","true","80","5","150","12","80","50","34000","115","1.4378051436854546","17.278260869565216","0.49635999808870807","42.083054720593","44.184491716498385"
"16","true","80","5","150","12","80","50","22500","112","1.5193078361576429","17.294642857142858","0.5719262163413897","44.31847656038464","43.86795412214489"
"15","true","80","5","150","12","80","50","32000","95","1.438861520873161","17.621052631578948","0.522146066316817","43.74547221000745","44.54494657386531"
"17","true","80","5","150","12","80","50","23000","89","1.5412826174445922","16.359550561797754","0.5076312189703425","44.25524225169956","45.36192530144103"
"13","true","80","5","150","12","80","50","35000","96","1.5051084019094159","17.177083333333332","0.5716318510276174","44.337478459524725","44.37594353494755"
"18","true","80","5","150","12","80","50","15500","68","1.628849687276972","18.13235294117647","0.4824313900152002","43.91795935797107","46.78913831977257"
"14","true","80","5","150","12","80","50","34500","101","1.3980037229313398","17.574257425742573","0.5050799042855997","41.96635320380897","44.13812371336144"
"16","true","80","5","150","12","80","50","23000","113","1.621129891866719","17.58407079646018","0.5640484786625521","43.97978487401807","43.82786001372414"
"15","true","80","5","150","12","80","50","32500","104","1.3842821324961343","16.701923076923077","0.5032839173762633","44.506810723614564","44.40711694931869"
"17","true","80","5","150","12","80","50","23500","91","1.5577396111793804","16.714285714285715","0.5119843446528951","43.273029989207934","45.29595137731595"
"13","true","80","5","150","12","80","50","35500","100","1.5604239749561688","17.39","0.5739847515973212","43.99672776167335","44.32300754827958"
"18","true","80","5","150","12","80","50","16000","74","1.6221262521048083","17.986486486486488","0.5323914914099891","45.24200453299613","46.73218311930203"
"14","true","80","5","150","12","80","50","35000","104","1.3836605064781708","17.701923076923077","0.478330285977808","42.60964145998544","44.103617292422314"
"16","true","80","5","150","12","80","50","23500","109","1.5318020874816987","16.908256880733944","0.5517020692006995","45.95497367766923","43.80099990197039"
"15","true","80","5","150","12","80","50","33000","102","1.374280039986033","17.568627450980394","0.5107840389209519","41.75043210826987","44.19998039407901"
"17","true","80","5","150","12","80","50","24000","95","1.5131890477498466","17.221052631578946","0.4846520339698655","42.39256986595742","45.11116557200275"
"13","true","80","5","150","12","80","50","36000","104","1.5488683114941362","17.48076923076923","0.6045439656295224","44.41069984810089","44.31996863052642"
"18","true","80","5","150","12","80","50","16500","72","1.5979783264851677","18.180555555555557","0.51500664845662","44.80267900720848","46.675423978041366"
"14","true","80","5","150","12","80","50","35500","100","1.4657411110019227","17.99","0.5215975156767756","39.90337404719215","44.086854229977455"
"16","true","80","5","150","12","80","50","24000","106","1.4548368091883488","17.537735849056602","0.6216498493776426","43.75324140495616","43.71924321144986"
