altruistic_probability,selfish_probability,cost_of_altruism,benefit_from_altruism,disease,harshness,run_number,ticks,altruists,selfish,void,max_pink,max_green,max_black
0.26,0.26,0.75,1.0,0.5,0.5,5,21.0,0.0,1253.0,428.0,328.0,1287.0,773.0
0.26,0.26,0.75,1.0,0.5,0.5,6,24.0,0.0,1326.0,355.0,331.0,1327.0,708.0
0.26,0.26,0.75,1.0,0.5,0.5,7,14.0,0.0,1271.0,410.0,375.0,1271.0,687.0
0.26,0.26,0.75,1.0,0.5,0.5,8,17.0,0.0,1319.0,362.0,379.0,1319.0,727.0
0.26,0.26,0.75,1.0,0.5,0.5,9,17.0,0.0,1286.0,395.0,343.0,1286.0,788.0
0.26,0.26,0.75,1.0,0.5,0.75,0,18.0,0.0,687.0,994.0,288.0,773.0,994.0
0.26,0.26,0.75,1.0,0.5,0.75,1,17.0,0.0,730.0,951.0,316.0,756.0,959.0
0.26,0.26,0.75,1.0,0.5,0.75,2,13.0,0.0,713.0,968.0,306.0,738.0,984.0
0.26,0.26,0.75,1.0,0.5,0.75,3,18.0,0.0,726.0,955.0,316.0,746.0,975.0
0.26,0.26,0.75,1.0,0.5,0.75,4,17.0,0.0,671.0,1010.0,306.0,717.0,1010.0
0.26,0.26,0.75,1.0,0.5,0.75,5,12.0,0.0,660.0,1021.0,318.0,660.0,1033.0
0.26,0.26,0.75,1.0,0.5,0.75,6,12.0,0.0,685.0,996.0,270.0,704.0,996.0
0.26,0.26,0.75,1.0,0.5,0.75,7,13.0,0.0,678.0,1003.0,336.0,722.0,1008.0
0.26,0.26,0.75,1.0,0.5,0.75,8,24.0,0.0,748.0,933.0,304.0,752.0,970.0
0.26,0.26,0.75,1.0,0.5,0.75,9,12.0,0.0,677.0,1004.0,307.0,677.0,1054.0
0.26,0.26,0.75,1.0,0.5,1.0,0,10.0,0.0,352.0,1329.0,262.0,564.0,1329.0
0.26,0.26,0.75,1.0,0.5,1.0,1,10.0,0.0,249.0,1432.0,271.0,482.0,1432.0
0.26,0.26,0.75,1.0,0.5,1.0,2,12.0,0.0,159.0,1522.0,262.0,466.0,1522.0
0.26,0.26,0.75,1.0,0.5,1.0,3,9.0,0.0,296.0,1385.0,262.0,491.0,1385.0
0.26,0.26,0.75,1.0,0.5,1.0,4,10.0,0.0,318.0,1363.0,286.0,534.0,1363.0
0.26,0.26,0.75,1.0,0.5,1.0,5,8.0,0.0,325.0,1356.0,286.0,496.0,1356.0
0.26,0.26,0.75,1.0,0.5,1.0,6,9.0,0.0,318.0,1363.0,279.0,488.0,1363.0
0.26,0.26,0.75,1.0,0.5,1.0,7,10.0,0.0,289.0,1392.0,281.0,507.0,1392.0
0.26,0.26,0.75,1.0,0.5,1.0,8,12.0,0.0,250.0,1431.0,267.0,533.0,1431.0
0.26,0.26,0.75,1.0,0.5,1.0,9,10.0,0.0,256.0,1425.0,262.0,519.0,1425.0
0.26,0.26,0.75,1.0,0.75,0.0,0,18.0,0.0,1430.0,251.0,476.0,1438.0,497.0
0.26,0.26,0.75,1.0,0.75,0.0,1,16.0,0.0,1405.0,276.0,468.0,1420.0,475.0
0.26,0.26,0.75,1.0,0.75,0.0,2,17.0,0.0,1401.0,280.0,435.0,1447.0,459.0
0.26,0.26,0.75,1.0,0.75,0.0,3,15.0,0.0,1426.0,255.0,445.0,1443.0,536.0
0.26,0.26,0.75,1.0,0.75,0.0,4,15.0,0.0,1393.0,288.0,437.0,1428.0,518.0
0.26,0.26,0.75,1.0,0.75,0.0,5,19.0,0.0,1406.0,275.0,421.0,1425.0,466.0
0.26,0.26,0.75,1.0,0.75,0.0,6,13.0,0.0,1391.0,290.0,447.0,1409.0,467.0
0.26,0.26,0.75,1.0,0.75,0.0,7,16.0,0.0,1418.0,263.0,439.0,1420.0,490.0
0.26,0.26,0.75,1.0,0.75,0.0,8,15.0,0.0,1415.0,266.0,462.0,1437.0,456.0
0.26,0.26,0.75,1.0,0.75,0.0,9,23.0,0.0,1444.0,237.0,467.0,1444.0,470.0
0.26,0.26,0.75,1.0,0.75,0.25,0,12.0,0.0,1271.0,410.0,381.0,1281.0,668.0
0.26,0.26,0.75,1.0,0.75,0.25,1,15.0,0.0,1304.0,377.0,378.0,1319.0,701.0
0.26,0.26,0.75,1.0,0.75,0.25,2,13.0,0.0,1290.0,391.0,388.0,1319.0,684.0
0.26,0.26,0.75,1.0,0.75,0.25,3,15.0,0.0,1294.0,387.0,394.0,1316.0,637.0
0.26,0.26,0.75,1.0,0.75,0.25,4,15.0,0.0,1287.0,394.0,434.0,1313.0,646.0
0.26,0.26,0.75,1.0,0.75,0.25,5,15.0,0.0,1286.0,395.0,383.0,1288.0,667.0
0.26,0.26,0.75,1.0,0.75,0.25,6,16.0,0.0,1281.0,400.0,382.0,1314.0,653.0
0.26,0.26,0.75,1.0,0.75,0.25,7,13.0,0.0,1354.0,327.0,337.0,1354.0,632.0
0.26,0.26,0.75,1.0,0.75,0.25,8,14.0,0.0,1309.0,372.0,400.0,1309.0,662.0
0.26,0.26,0.75,1.0,0.75,0.25,9,14.0,0.0,1291.0,390.0,409.0,1311.0,645.0
0.26,0.26,0.75,1.0,0.75,0.5,0,14.0,0.0,1009.0,672.0,365.0,1019.0,767.0
0.26,0.26,0.75,1.0,0.75,0.5,1,14.0,0.0,992.0,689.0,289.0,997.0,853.0
0.26,0.26,0.75,1.0,0.75,0.5,2,18.0,0.0,1033.0,648.0,374.0,1073.0,754.0
0.26,0.26,0.75,1.0,0.75,0.5,3,17.0,0.0,1078.0,603.0,328.0,1078.0,745.0
0.26,0.26,0.75,1.0,0.75,0.5,4,18.0,0.0,1077.0,604.0,335.0,1109.0,796.0
0.26,0.26,0.75,1.0,0.75,0.5,5,16.0,0.0,1066.0,615.0,334.0,1066.0,773.0
0.26,0.26,0.75,1.0,0.75,0.5,6,16.0,0.0,1043.0,638.0,320.0,1043.0,825.0
0.26,0.26,0.75,1.0,0.75,0.5,7,16.0,0.0,1080.0,601.0,312.0,1080.0,826.0
0.26,0.26,0.75,1.0,0.75,0.5,8,13.0,0.0,1033.0,648.0,318.0,1081.0,814.0
0.26,0.26,0.75,1.0,0.75,0.5,9,13.0,0.0,1041.0,640.0,296.0,1041.0,818.0
0.26,0.26,0.75,1.0,0.75,0.75,0,12.0,0.0,436.0,1245.0,313.0,517.0,1245.0
0.26,0.26,0.75,1.0,0.75,0.75,1,13.0,0.0,438.0,1243.0,280.0,600.0,1243.0
0.26,0.26,0.75,1.0,0.75,0.75,2,11.0,0.0,502.0,1179.0,291.0,560.0,1179.0
0.26,0.26,0.75,1.0,0.75,0.75,3,10.0,0.0,448.0,1233.0,310.0,547.0,1233.0
0.26,0.26,0.75,1.0,0.75,0.75,4,12.0,0.0,472.0,1209.0,291.0,591.0,1209.0
0.26,0.26,0.75,1.0,0.75,0.75,5,12.0,0.0,450.0,1231.0,262.0,542.0,1231.0
0.26,0.26,0.75,1.0,0.75,0.75,6,11.0,0.0,571.0,1110.0,265.0,592.0,1119.0
0.26,0.26,0.75,1.0,0.75,0.75,7,12.0,0.0,426.0,1255.0,273.0,595.0,1255.0
0.26,0.26,0.75,1.0,0.75,0.75,8,11.0,0.0,456.0,1225.0,279.0,574.0,1225.0
0.26,0.26,0.75,1.0,0.75,0.75,9,13.0,0.0,492.0,1189.0,277.0,592.0,1189.0
0.26,0.26,0.75,1.0,0.75,1.0,0,10.0,0.0,172.0,1509.0,316.0,457.0,1509.0
0.26,0.26,0.75,1.0,0.75,1.0,1,11.0,0.0,140.0,1541.0,239.0,453.0,1541.0
0.26,0.26,0.75,1.0,0.75,1.0,2,11.0,0.0,127.0,1554.0,283.0,462.0,1554.0
0.26,0.26,0.75,1.0,0.75,1.0,3,10.0,0.0,119.0,1562.0,302.0,429.0,1562.0
0.26,0.26,0.75,1.0,0.75,1.0,4,10.0,0.0,166.0,1515.0,267.0,465.0,1515.0
0.26,0.26,0.75,1.0,0.75,1.0,5,11.0,0.0,164.0,1517.0,253.0,396.0,1517.0
0.26,0.26,0.75,1.0,0.75,1.0,6,11.0,0.0,169.0,1512.0,249.0,428.0,1512.0
0.26,0.26,0.75,1.0,0.75,1.0,7,11.0,0.0,130.0,1551.0,253.0,482.0,1551.0
0.26,0.26,0.75,1.0,0.75,1.0,8,12.0,0.0,115.0,1566.0,280.0,483.0,1566.0
0.26,0.26,0.75,1.0,0.75,1.0,9,9.0,0.0,169.0,1512.0,265.0,450.0,1512.0
0.26,0.26,0.75,1.0,1.0,0.0,0,18.0,0.0,1300.0,381.0,428.0,1320.0,568.0
0.26,0.26,0.75,1.0,1.0,0.0,1,14.0,0.0,1345.0,336.0,407.0,1361.0,526.0
0.26,0.26,0.75,1.0,1.0,0.0,2,16.0,0.0,1313.0,368.0,439.0,1322.0,572.0
0.26,0.26,0.75,1.0,1.0,0.0,3,17.0,0.0,1354.0,327.0,388.0,1354.0,596.0
0.26,0.26,0.75,1.0,1.0,0.0,4,14.0,0.0,1315.0,366.0,427.0,1353.0,604.0
0.26,0.26,0.75,1.0,1.0,0.0,5,16.0,0.0,1347.0,334.0,387.0,1347.0,581.0
0.26,0.26,0.75,1.0,1.0,0.0,6,12.0,0.0,1308.0,373.0,404.0,1311.0,559.0
0.26,0.26,0.75,1.0,1.0,0.0,7,19.0,0.0,1330.0,351.0,399.0,1353.0,597.0
0.26,0.26,0.75,1.0,1.0,0.0,8,16.0,0.0,1337.0,344.0,373.0,1344.0,603.0
0.26,0.26,0.75,1.0,1.0,0.0,9,14.0,0.0,1345.0,336.0,391.0,1348.0,614.0
0.26,0.26,0.75,1.0,1.0,0.25,0,19.0,0.0,1158.0,523.0,362.0,1196.0,745.0
0.26,0.26,0.75,1.0,1.0,0.25,1,17.0,0.0,1154.0,527.0,359.0,1191.0,710.0
0.26,0.26,0.75,1.0,1.0,0.25,2,12.0,0.0,1162.0,519.0,384.0,1162.0,740.0
0.26,0.26,0.75,1.0,1.0,0.25,3,19.0,0.0,1141.0,540.0,389.0,1152.0,721.0
0.26,0.26,0.75,1.0,1.0,0.25,4,17.0,0.0,1145.0,536.0,385.0,1167.0,731.0
0.26,0.26,0.75,1.0,1.0,0.25,5,12.0,0.0,1177.0,504.0,358.0,1193.0,730.0
0.26,0.26,0.75,1.0,1.0,0.25,6,18.0,0.0,1172.0,509.0,349.0,1172.0,748.0
0.26,0.26,0.75,1.0,1.0,0.25,7,13.0,0.0,1196.0,485.0,361.0,1196.0,688.0
0.26,0.26,0.75,1.0,1.0,0.25,8,16.0,0.0,1162.0,519.0,350.0,1167.0,758.0
0.26,0.26,0.75,1.0,1.0,0.25,9,19.0,0.0,1182.0,499.0,367.0,1182.0,741.0
0.26,0.26,0.75,1.0,1.0,0.5,0,14.0,0.0,744.0,937.0,299.0,781.0,938.0
0.26,0.26,0.75,1.0,1.0,0.5,1,13.0,0.0,727.0,954.0,318.0,731.0,980.0
0.26,0.26,0.75,1.0,1.0,0.5,2,12.0,0.0,849.0,832.0,306.0,849.0,937.0
0.26,0.26,0.75,1.0,1.0,0.5,3,16.0,0.0,760.0,921.0,284.0,804.0,921.0
0.26,0.26,0.75,1.0,1.0,0.5,4,13.0,0.0,848.0,833.0,329.0,868.0,883.0
0.26,0.26,0.75,1.0,1.0,0.5,5,12.0,0.0,793.0,888.0,282.0,835.0,897.0
0.26,0.26,0.75,1.0,1.0,0.5,6,26.0,0.0,800.0,881.0,284.0,836.0,943.0
0.26,0.26,0.75,1.0,1.0,0.5,7,17.0,0.0,833.0,848.0,314.0,867.0,897.0
0.26,0.26,0.75,1.0,1.0,0.5,8,12.0,0.0,801.0,880.0,322.0,801.0,917.0
0.26,0.26,0.75,1.0,1.0,0.5,9,18.0,0.0,818.0,863.0,285.0,840.0,947.0
0.26,0.26,0.75,1.0,1.0,0.75,0,12.0,0.0,296.0,1385.0,273.0,530.0,1385.0
0.26,0.26,0.75,1.0,1.0,0.75,1,15.0,0.0,252.0,1429.0,239.0,496.0,1429.0
0.26,0.26,0.75,1.0,1.0,0.75,2,10.0,0.0,411.0,1270.0,312.0,500.0,1270.0
0.26,0.26,0.75,1.0,1.0,0.75,3,11.0,0.0,298.0,1383.0,267.0,520.0,1383.0
0.26,0.26,0.75,1.0,1.0,0.75,4,13.0,0.0,309.0,1372.0,281.0,500.0,1372.0
0.26,0.26,0.75,1.0,1.0,0.75,5,11.0,0.0,292.0,1389.0,277.0,466.0,1389.0
0.26,0.26,0.75,1.0,1.0,0.75,6,9.0,0.0,378.0,1303.0,274.0,534.0,1303.0
0.26,0.26,0.75,1.0,1.0,0.75,7,10.0,0.0,326.0,1355.0,263.0,483.0,1355.0
0.26,0.26,0.75,1.0,1.0,0.75,8,14.0,0.0,273.0,1408.0,296.0,471.0,1408.0
0.26,0.26,0.75,1.0,1.0,0.75,9,9.0,0.0,369.0,1312.0,272.0,462.0,1312.0
0.26,0.26,0.75,1.0,1.0,1.0,0,8.0,0.0,174.0,1507.0,247.0,438.0,1507.0
0.26,0.26,0.75,1.0,1.0,1.0,1,10.0,0.0,86.0,1595.0,249.0,422.0,1595.0
0.26,0.26,0.75,1.0,1.0,1.0,2,8.0,0.0,194.0,1487.0,292.0,433.0,1487.0
0.26,0.26,0.75,1.0,1.0,1.0,3,10.0,0.0,99.0,1582.0,264.0,430.0,1582.0
0.26,0.26,0.75,1.0,1.0,1.0,4,7.0,0.0,209.0,1472.0,261.0,447.0,1472.0
0.26,0.26,0.75,1.0,1.0,1.0,5,11.0,0.0,86.0,1595.0,269.0,429.0,1595.0
0.26,0.26,0.75,1.0,1.0,1.0,6,9.0,0.0,109.0,1572.0,249.0,435.0,1572.0
0.26,0.26,0.75,1.0,1.0,1.0,7,9.0,0.0,144.0,1537.0,238.0,427.0,1537.0
0.26,0.26,0.75,1.0,1.0,1.0,8,9.0,0.0,134.0,1547.0,267.0,411.0,1547.0
0.26,0.26,0.75,1.0,1.0,1.0,9,9.0,0.0,115.0,1566.0,280.0,430.0,1566.0
0.26,0.26,1.0,0.0,0.0,0.0,0,1.0,0.0,1357.0,324.0,0.0,1357.0,324.0
0.26,0.26,1.0,0.0,0.0,0.0,1,1.0,0.0,1266.0,415.0,0.0,1266.0,415.0
0.26,0.26,1.0,0.0,0.0,0.0,2,1.0,0.0,1322.0,359.0,0.0,1322.0,359.0
0.26,0.26,1.0,0.0,0.0,0.0,3,1.0,0.0,1284.0,397.0,0.0,1284.0,397.0
0.26,0.26,1.0,0.0,0.0,0.0,4,1.0,0.0,1331.0,350.0,0.0,1331.0,350.0
0.26,0.26,1.0,0.0,0.0,0.0,5,1.0,0.0,1311.0,370.0,0.0,1311.0,370.0
0.26,0.26,1.0,0.0,0.0,0.0,6,1.0,0.0,1361.0,320.0,0.0,1361.0,320.0
0.26,0.26,1.0,0.0,0.0,0.0,7,1.0,0.0,1310.0,371.0,0.0,1310.0,371.0
0.26,0.26,1.0,0.0,0.0,0.0,8,1.0,0.0,1331.0,350.0,0.0,1331.0,350.0
0.26,0.26,1.0,0.0,0.0,0.0,9,1.0,0.0,1279.0,402.0,0.0,1279.0,402.0
0.26,0.26,1.0,0.0,0.0,0.25,0,1.0,0.0,970.0,711.0,0.0,970.0,711.0
0.26,0.26,1.0,0.0,0.0,0.25,1,1.0,0.0,961.0,720.0,0.0,961.0,720.0
0.26,0.26,1.0,0.0,0.0,0.25,2,1.0,0.0,984.0,697.0,0.0,984.0,697.0
0.26,0.26,1.0,0.0,0.0,0.25,3,1.0,0.0,967.0,714.0,0.0,967.0,714.0
0.26,0.26,1.0,0.0,0.0,0.25,4,1.0,0.0,936.0,745.0,0.0,936.0,745.0
0.26,0.26,1.0,0.0,0.0,0.25,5,1.0,0.0,985.0,696.0,0.0,985.0,696.0
0.26,0.26,1.0,0.0,0.0,0.25,6,1.0,0.0,909.0,772.0,0.0,909.0,772.0
0.26,0.26,1.0,0.0,0.0,0.25,7,1.0,0.0,939.0,742.0,0.0,939.0,742.0
0.26,0.26,1.0,0.0,0.0,0.25,8,1.0,0.0,944.0,737.0,0.0,944.0,737.0
0.26,0.26,1.0,0.0,0.0,0.25,9,1.0,0.0,967.0,714.0,0.0,967.0,714.0
0.26,0.26,1.0,0.0,0.0,0.5,0,1.0,0.0,821.0,860.0,0.0,821.0,860.0
0.26,0.26,1.0,0.0,0.0,0.5,1,1.0,0.0,761.0,920.0,0.0,761.0,920.0
0.26,0.26,1.0,0.0,0.0,0.5,2,1.0,0.0,795.0,886.0,0.0,795.0,886.0
0.26,0.26,1.0,0.0,0.0,0.5,3,1.0,0.0,774.0,907.0,0.0,774.0,907.0
0.26,0.26,1.0,0.0,0.0,0.5,4,1.0,0.0,776.0,905.0,0.0,776.0,905.0
0.26,0.26,1.0,0.0,0.0,0.5,5,1.0,0.0,786.0,895.0,0.0,786.0,895.0
0.26,0.26,1.0,0.0,0.0,0.5,6,1.0,0.0,817.0,864.0,0.0,817.0,864.0
0.26,0.26,1.0,0.0,0.0,0.5,7,1.0,0.0,813.0,868.0,0.0,813.0,868.0
0.26,0.26,1.0,0.0,0.0,0.5,8,1.0,0.0,776.0,905.0,0.0,776.0,905.0
0.26,0.26,1.0,0.0,0.0,0.5,9,1.0,0.0,745.0,936.0,0.0,745.0,936.0
0.26,0.26,1.0,0.0,0.0,0.75,0,1.0,0.0,727.0,954.0,0.0,727.0,954.0
0.26,0.26,1.0,0.0,0.0,0.75,1,1.0,0.0,667.0,1014.0,0.0,667.0,1014.0
0.26,0.26,1.0,0.0,0.0,0.75,2,1.0,0.0,681.0,1000.0,0.0,681.0,1000.0
0.26,0.26,1.0,0.0,0.0,0.75,3,1.0,0.0,608.0,1073.0,0.0,608.0,1073.0
0.26,0.26,1.0,0.0,0.0,0.75,4,1.0,0.0,676.0,1005.0,0.0,676.0,1005.0
0.26,0.26,1.0,0.0,0.0,0.75,5,1.0,0.0,652.0,1029.0,0.0,652.0,1029.0
0.26,0.26,1.0,0.0,0.0,0.75,6,1.0,0.0,614.0,1067.0,0.0,614.0,1067.0
0.26,0.26,1.0,0.0,0.0,0.75,7,1.0,0.0,645.0,1036.0,0.0,645.0,1036.0
0.26,0.26,1.0,0.0,0.0,0.75,8,1.0,0.0,648.0,1033.0,0.0,648.0,1033.0
0.26,0.26,1.0,0.0,0.0,0.75,9,1.0,0.0,642.0,1039.0,0.0,642.0,1039.0
0.26,0.26,1.0,0.0,0.0,1.0,0,1.0,0.0,541.0,1140.0,0.0,541.0,1140.0
0.26,0.26,1.0,0.0,0.0,1.0,1,1.0,0.0,602.0,1079.0,0.0,602.0,1079.0
0.26,0.26,1.0,0.0,0.0,1.0,2,1.0,0.0,616.0,1065.0,0.0,616.0,1065.0
0.26,0.26,1.0,0.0,0.0,1.0,3,1.0,0.0,588.0,1093.0,0.0,588.0,1093.0
0.26,0.26,1.0,0.0,0.0,1.0,4,1.0,0.0,609.0,1072.0,0.0,609.0,1072.0
0.26,0.26,1.0,0.0,0.0,1.0,5,1.0,0.0,580.0,1101.0,0.0,580.0,1101.0
0.26,0.26,1.0,0.0,0.0,1.0,6,1.0,0.0,572.0,1109.0,0.0,572.0,1109.0
0.26,0.26,1.0,0.0,0.0,1.0,7,1.0,0.0,580.0,1101.0,0.0,580.0,1101.0
0.26,0.26,1.0,0.0,0.0,1.0,8,1.0,0.0,570.0,1111.0,0.0,570.0,1111.0
0.26,0.26,1.0,0.0,0.0,1.0,9,1.0,0.0,569.0,1112.0,0.0,569.0,1112.0
0.26,0.26,1.0,0.0,0.25,0.0,0,1.0,0.0,1137.0,544.0,0.0,1137.0,544.0
0.26,0.26,1.0,0.0,0.25,0.0,1,1.0,0.0,1114.0,567.0,0.0,1114.0,567.0
0.26,0.26,1.0,0.0,0.25,0.0,2,1.0,0.0,1132.0,549.0,0.0,1132.0,549.0
0.26,0.26,1.0,0.0,0.25,0.0,3,1.0,0.0,1110.0,571.0,0.0,1110.0,571.0
0.26,0.26,1.0,0.0,0.25,0.0,4,1.0,0.0,1200.0,481.0,0.0,1200.0,481.0
0.26,0.26,1.0,0.0,0.25,0.0,5,1.0,0.0,1104.0,577.0,0.0,1104.0,577.0
0.26,0.26,1.0,0.0,0.25,0.0,6,1.0,0.0,1117.0,564.0,0.0,1117.0,564.0
0.26,0.26,1.0,0.0,0.25,0.0,7,1.0,0.0,1139.0,542.0,0.0,1139.0,542.0
0.26,0.26,1.0,0.0,0.25,0.0,8,1.0,0.0,1164.0,517.0,0.0,1164.0,517.0
0.26,0.26,1.0,0.0,0.25,0.0,9,1.0,0.0,1134.0,547.0,0.0,1134.0,547.0
0.26,0.26,1.0,0.0,0.25,0.25,0,1.0,0.0,856.0,825.0,0.0,856.0,825.0
0.26,0.26,1.0,0.0,0.25,0.25,1,1.0,0.0,866.0,815.0,0.0,866.0,815.0
0.26,0.26,1.0,0.0,0.25,0.25,2,1.0,0.0,849.0,832.0,0.0,849.0,832.0
0.26,0.26,1.0,0.0,0.25,0.25,3,1.0,0.0,916.0,765.0,0.0,916.0,765.0
0.26,0.26,1.0,0.0,0.25,0.25,4,1.0,0.0,862.0,819.0,0.0,862.0,819.0
0.26,0.26,1.0,0.0,0.25,0.25,5,1.0,0.0,860.0,821.0,0.0,860.0,821.0
0.26,0.26,1.0,0.0,0.25,0.25,6,1.0,0.0,888.0,793.0,0.0,888.0,793.0
0.26,0.26,1.0,0.0,0.25,0.25,7,1.0,0.0,859.0,822.0,0.0,859.0,822.0
0.26,0.26,1.0,0.0,0.25,0.25,8,1.0,0.0,896.0,785.0,0.0,896.0,785.0
0.26,0.26,1.0,0.0,0.25,0.25,9,1.0,0.0,837.0,844.0,0.0,837.0,844.0
0.26,0.26,1.0,0.0,0.25,0.5,0,1.0,0.0,747.0,934.0,0.0,747.0,934.0
0.26,0.26,1.0,0.0,0.25,0.5,1,1.0,0.0,716.0,965.0,0.0,716.0,965.0
0.26,0.26,1.0,0.0,0.25,0.5,2,1.0,0.0,712.0,969.0,0.0,712.0,969.0
0.26,0.26,1.0,0.0,0.25,0.5,3,1.0,0.0,693.0,988.0,0.0,693.0,988.0
0.26,0.26,1.0,0.0,0.25,0.5,4,1.0,0.0,712.0,969.0,0.0,712.0,969.0
0.26,0.26,1.0,0.0,0.25,0.5,5,1.0,0.0,760.0,921.0,0.0,760.0,921.0
0.26,0.26,1.0,0.0,0.25,0.5,6,1.0,0.0,635.0,1046.0,0.0,635.0,1046.0
0.26,0.26,1.0,0.0,0.25,0.5,7,1.0,0.0,689.0,992.0,0.0,689.0,992.0
0.26,0.26,1.0,0.0,0.25,0.5,8,1.0,0.0,662.0,1019.0,0.0,662.0,1019.0
0.26,0.26,1.0,0.0,0.25,0.5,9,1.0,0.0,667.0,1014.0,0.0,667.0,1014.0
0.26,0.26,1.0,0.0,0.25,0.75,0,1.0,0.0,636.0,1045.0,0.0,636.0,1045.0
0.26,0.26,1.0,0.0,0.25,0.75,1,1.0,0.0,612.0,1069.0,0.0,612.0,1069.0
0.26,0.26,1.0,0.0,0.25,0.75,2,1.0,0.0,654.0,1027.0,0.0,654.0,1027.0
0.26,0.26,1.0,0.0,0.25,0.75,3,1.0,0.0,597.0,1084.0,0.0,597.0,1084.0
0.26,0.26,1.0,0.0,0.25,0.75,4,1.0,0.0,677.0,1004.0,0.0,677.0,1004.0
0.26,0.26,1.0,0.0,0.25,0.75,5,1.0,0.0,654.0,1027.0,0.0,654.0,1027.0
0.26,0.26,1.0,0.0,0.25,0.75,6,1.0,0.0,650.0,1031.0,0.0,650.0,1031.0
0.26,0.26,1.0,0.0,0.25,0.75,7,1.0,0.0,600.0,1081.0,0.0,600.0,1081.0
0.26,0.26,1.0,0.0,0.25,0.75,8,1.0,0.0,619.0,1062.0,0.0,619.0,1062.0
0.26,0.26,1.0,0.0,0.25,0.75,9,1.0,0.0,627.0,1054.0,0.0,627.0,1054.0
0.26,0.26,1.0,0.0,0.25,1.0,0,1.0,0.0,584.0,1097.0,0.0,584.0,1097.0
0.26,0.26,1.0,0.0,0.25,1.0,1,1.0,0.0,514.0,1167.0,0.0,514.0,1167.0
0.26,0.26,1.0,0.0,0.25,1.0,2,1.0,0.0,525.0,1156.0,0.0,525.0,1156.0
0.26,0.26,1.0,0.0,0.25,1.0,3,1.0,0.0,520.0,1161.0,0.0,520.0,1161.0
0.26,0.26,1.0,0.0,0.25,1.0,4,1.0,0.0,533.0,1148.0,0.0,533.0,1148.0
0.26,0.26,1.0,0.0,0.25,1.0,5,1.0,0.0,513.0,1168.0,0.0,513.0,1168.0
0.26,0.26,1.0,0.0,0.25,1.0,6,1.0,0.0,568.0,1113.0,0.0,568.0,1113.0
0.26,0.26,1.0,0.0,0.25,1.0,7,1.0,0.0,533.0,1148.0,0.0,533.0,1148.0
0.26,0.26,1.0,0.0,0.25,1.0,8,1.0,0.0,570.0,1111.0,0.0,570.0,1111.0
0.26,0.26,1.0,0.0,0.25,1.0,9,1.0,0.0,553.0,1128.0,0.0,553.0,1128.0
0.26,0.26,1.0,0.0,0.5,0.0,0,1.0,0.0,929.0,752.0,0.0,929.0,752.0
0.26,0.26,1.0,0.0,0.5,0.0,1,1.0,0.0,968.0,713.0,0.0,968.0,713.0
0.26,0.26,1.0,0.0,0.5,0.0,2,1.0,0.0,971.0,710.0,0.0,971.0,710.0
0.26,0.26,1.0,0.0,0.5,0.0,3,1.0,0.0,944.0,737.0,0.0,944.0,737.0
0.26,0.26,1.0,0.0,0.5,0.0,4,1.0,0.0,929.0,752.0,0.0,929.0,752.0
0.26,0.26,1.0,0.0,0.5,0.0,5,1.0,0.0,994.0,687.0,0.0,994.0,687.0
0.26,0.26,1.0,0.0,0.5,0.0,6,1.0,0.0,960.0,721.0,0.0,960.0,721.0
0.26,0.26,1.0,0.0,0.5,0.0,7,1.0,0.0,968.0,713.0,0.0,968.0,713.0
0.26,0.26,1.0,0.0,0.5,0.0,8,1.0,0.0,955.0,726.0,0.0,955.0,726.0
0.26,0.26,1.0,0.0,0.5,0.0,9,1.0,0.0,911.0,770.0,0.0,911.0,770.0
0.26,0.26,1.0,0.0,0.5,0.25,0,1.0,0.0,766.0,915.0,0.0,766.0,915.0
0.26,0.26,1.0,0.0,0.5,0.25,1,1.0,0.0,782.0,899.0,0.0,782.0,899.0
0.26,0.26,1.0,0.0,0.5,0.25,2,1.0,0.0,800.0,881.0,0.0,800.0,881.0
0.26,0.26,1.0,0.0,0.5,0.25,3,1.0,0.0,751.0,930.0,0.0,751.0,930.0
0.26,0.26,1.0,0.0,0.5,0.25,4,1.0,0.0,836.0,845.0,0.0,836.0,845.0
0.26,0.26,1.0,0.0,0.5,0.25,5,1.0,0.0,797.0,884.0,0.0,797.0,884.0
0.26,0.26,1.0,0.0,0.5,0.25,6,1.0,0.0,766.0,915.0,0.0,766.0,915.0
0.26,0.26,1.0,0.0,0.5,0.25,7,1.0,0.0,772.0,909.0,0.0,772.0,909.0
0.26,0.26,1.0,0.0,0.5,0.25,8,1.0,0.0,731.0,950.0,0.0,731.0,950.0
0.26,0.26,1.0,0.0,0.5,0.25,9,1.0,0.0,791.0,890.0,0.0,791.0,890.0
0.26,0.26,1.0,0.0,0.5,0.5,0,1.0,0.0,724.0,957.0,0.0,724.0,957.0
0.26,0.26,1.0,0.0,0.5,0.5,1,1.0,0.0,626.0,1055.0,0.0,626.0,1055.0
0.26,0.26,1.0,0.0,0.5,0.5,2,1.0,0.0,654.0,1027.0,0.0,654.0,1027.0
0.26,0.26,1.0,0.0,0.5,0.5,3,1.0,0.0,674.0,1007.0,0.0,674.0,1007.0
0.26,0.26,1.0,0.0,0.5,0.5,4,1.0,0.0,659.0,1022.0,0.0,659.0,1022.0
0.26,0.26,1.0,0.0,0.5,0.5,5,1.0,0.0,689.0,992.0,0.0,689.0,992.0
